shipment_id,shipment_date_id,order_id,product_id,warehouse_id,quantity_shipped,lead_time_days
151530,260,165984,2702,3,445,6
151531,83,143172,5065,9,346,7
151532,271,13614,383,9,312,20
151533,724,13978,5300,1,349,2
151534,139,125124,2730,8,117,1
151535,128,115630,6413,10,361,2
151536,1075,73578,987,2,334,15
151537,1079,179048,7123,6,13,20
151538,270,85541,5354,4,185,22
151539,483,155076,3402,6,112,1
151540,204,150791,5847,9,235,8
151541,517,120673,6621,4,456,17
151542,361,67668,3121,9,42,14
151543,48,95562,3339,6,76,21
151544,313,124667,5080,2,209,11
151545,228,41329,5709,6,44,26
151546,18,42805,739,7,327,14
151547,1057,13307,7865,3,187,26
151548,1017,23415,1184,9,377,13
151549,712,119888,5261,2,479,17
151550,364,45715,7579,2,460,30
151551,569,33352,4671,1,330,20
151552,429,35855,3258,7,87,14
151553,725,173712,6235,10,242,15
151554,283,101028,3810,4,364,10
151555,705,159280,7536,7,11,17
151556,868,77016,4761,4,49,24
151557,247,47630,7673,8,483,10
151558,929,99162,1559,2,57,20
151559,813,36858,4122,2,252,24
151560,58,97502,7207,4,127,26
151561,959,51614,5921,4,285,27
151562,653,40402,2855,4,131,23
151563,761,173208,5351,8,100,10
151564,724,111400,3195,6,213,15
151565,124,177257,414,6,476,12
151566,617,22096,1145,9,406,2
151567,13,130655,6945,2,289,3
151568,665,105781,572,1,194,24
151569,873,173433,5072,6,124,20
151570,989,108852,6273,7,314,7
151571,799,26304,5758,6,427,30
151572,406,62834,3386,2,402,6
151573,877,149698,387,10,158,16
151574,603,171670,6230,4,119,18
151575,521,111989,7042,10,381,21
151576,1053,41510,7162,6,31,26
151577,793,107579,4426,4,108,24
151578,607,23583,7897,8,194,4
151579,587,118088,2226,6,197,1
151580,789,91414,4672,4,489,20
151581,809,27322,4882,9,154,9
151582,494,143704,5924,6,438,8
151583,538,73893,3097,5,202,7
151584,723,84072,676,8,309,25
151585,1078,88588,529,3,398,27
151586,1021,124692,2005,3,469,5
151587,859,126337,658,9,49,10
151588,1059,46860,4093,5,428,12
151589,589,175536,4685,9,276,23
151590,394,131339,2636,4,262,16
151591,910,42351,2129,8,358,21
151592,754,109791,6507,10,166,27
151593,535,163068,1076,2,134,17
151594,527,151668,840,10,230,20
151595,750,103061,1486,8,222,19
151596,988,23967,3398,2,232,18
151597,1088,112272,6092,3,471,2
151598,952,91264,4805,1,150,22
151599,864,95217,1685,1,86,1
151600,1014,47077,5591,8,427,19
151601,946,77628,3473,9,186,19
151602,33,155190,6814,2,58,9
151603,650,177854,6537,8,73,16
151604,62,161919,3535,2,61,29
151605,77,33412,887,10,126,22
151606,926,40202,4700,9,162,10
151607,450,107266,3314,7,326,27
151608,284,83946,4791,2,231,11
151609,753,179590,1623,2,236,7
151610,132,99585,4792,6,487,2
151611,214,83879,609,2,360,19
151612,401,144681,4064,1,113,25
151613,1069,140626,7715,1,55,18
151614,263,51951,1748,6,334,17
151615,692,164116,3806,3,272,23
151616,642,50048,603,3,186,28
151617,417,10443,7966,1,187,20
151618,642,157253,1021,6,410,26
151619,450,115432,6451,4,327,9
151620,192,60865,1887,7,180,8
151621,401,49349,5938,6,122,3
151622,113,168938,1903,5,351,6
151623,215,118214,3506,2,50,8
151624,1046,36263,2389,4,408,17
151625,106,148503,284,1,50,25
151626,844,10317,7916,1,481,23
151627,422,74710,7581,4,46,26
151628,1065,83689,1281,1,429,23
151629,915,54843,3412,10,212,16
151630,499,82784,4544,4,266,18
151631,439,50740,4673,8,391,23
151632,783,57766,1903,9,494,4
151633,859,134978,3006,8,271,4
151634,909,106543,1480,5,59,7
151635,725,105876,4786,10,219,23
151636,1010,67865,1939,4,74,4
151637,952,111390,295,10,382,19
151638,213,141221,6888,7,132,4
151639,882,8104,904,9,388,2
151640,387,79248,1322,6,496,9
151641,981,11257,2838,9,205,12
151642,365,84544,5532,7,487,20
151643,306,161507,7744,5,474,13
151644,576,92125,5883,3,407,30
151645,784,128327,7392,7,252,25
151646,218,78254,4653,8,387,21
151647,660,174697,5233,4,91,7
151648,79,146101,5383,8,423,5
151649,53,155425,4120,1,24,1
151650,222,10543,7646,2,500,17
151651,850,168957,1409,6,99,13
151652,783,59425,326,8,65,25
151653,559,17594,2121,4,253,11
151654,376,34649,7575,10,419,4
151655,871,129710,3685,2,313,17
151656,572,95022,6545,7,473,30
151657,823,47137,6489,5,494,3
151658,632,129154,3968,5,65,21
151659,579,68050,5430,2,220,8
151660,725,68400,3760,5,19,27
151661,1026,54277,291,8,89,7
151662,732,83866,4275,8,460,8
151663,95,171634,834,7,459,11
151664,442,152342,5951,4,444,2
151665,282,71458,1333,7,261,18
151666,1066,134423,6504,6,93,24
151667,932,136226,3306,9,130,6
151668,386,14274,4697,1,74,10
151669,1051,77430,3236,7,187,3
151670,790,156068,7111,10,162,15
151671,807,169185,7021,1,119,2
151672,387,83966,7924,1,327,24
151673,366,86281,3698,6,34,15
151674,652,161827,611,6,143,16
151675,67,49059,1279,4,438,14
151676,121,133918,2321,4,343,19
151677,1018,10051,5495,2,329,26
151678,344,75319,3440,4,73,20
151679,496,150799,3709,9,433,24
151680,414,111691,6841,5,165,27
151681,89,29062,1783,5,222,16
151682,491,152739,2851,10,188,24
151683,478,110594,4883,9,408,4
151684,1019,109353,4301,7,300,25
151685,160,125961,1733,4,30,26
151686,858,4946,4980,10,289,9
151687,182,54055,4121,5,392,27
151688,1026,74655,7739,5,96,15
151689,424,72975,5180,1,5,29
151690,255,15193,6380,1,19,28
151691,1045,46223,4959,8,122,26
151692,727,121779,2669,1,44,11
151693,820,103335,6527,1,301,30
151694,564,71525,1352,2,161,18
151695,623,107978,7577,3,474,16
151696,1035,52073,1962,5,283,19
151697,531,19404,2400,1,78,16
151698,1079,162617,4486,7,240,19
151699,585,2932,3725,3,293,29
151700,885,11821,225,5,462,13
151701,708,100079,3912,2,437,22
151702,931,114039,2142,1,335,9
151703,1048,173493,5251,3,200,24
151704,336,110211,695,7,358,1
151705,417,178665,7430,5,231,20
151706,469,151849,3097,1,253,14
151707,620,101969,5642,3,305,1
151708,659,117278,655,2,431,4
151709,223,112837,3444,8,291,13
151710,1060,151586,6835,9,248,5
151711,309,66840,7552,9,325,24
151712,384,35956,3057,1,235,13
151713,97,75551,3353,4,120,13
151714,310,8858,1873,10,232,6
151715,845,177821,7541,7,254,30
151716,546,30491,6067,4,168,22
151717,1021,43214,1774,8,314,5
151718,167,153526,255,9,42,1
151719,932,100193,6297,2,26,23
151720,98,74448,7083,6,303,10
151721,691,9601,2584,3,316,10
151722,338,155283,2673,9,259,6
151723,244,86811,7732,3,452,30
151724,250,147503,4564,10,346,28
151725,313,154732,6603,9,382,17
151726,418,35058,4373,2,465,23
151727,474,8969,4633,4,448,16
151728,764,167059,3123,7,137,27
151729,750,162123,3333,7,24,2
151730,585,56489,6494,1,324,2
151731,706,64140,1363,9,480,13
151732,974,160340,289,3,230,12
151733,823,145060,4776,6,372,17
151734,411,20541,3939,2,348,24
151735,636,61098,1609,10,268,12
151736,651,146300,5226,2,431,20
151737,763,133231,5138,1,399,14
151738,814,31846,1974,8,116,26
151739,130,170392,6772,5,12,15
151740,745,81459,3807,7,116,27
151741,610,55607,2728,5,438,17
151742,105,54489,3080,5,76,5
151743,260,100857,1857,6,164,2
151744,840,116153,4002,6,80,25
151745,802,8992,3232,7,185,11
151746,545,118660,6228,8,405,30
151747,772,64869,5138,5,288,11
151748,90,122559,671,3,447,21
151749,287,99597,4225,4,14,19
151750,567,144175,2250,3,401,2
151751,916,63388,7986,7,489,10
151752,9,65214,452,8,187,7
151753,357,78996,314,5,12,30
151754,526,71694,7628,10,227,17
151755,1025,28714,4745,9,167,3
151756,25,122672,3659,8,83,8
151757,7,88298,7490,4,58,27
151758,842,14192,5581,6,477,13
151759,301,11849,5448,1,66,8
151760,964,134635,5045,6,193,15
151761,1032,164397,4961,4,446,27
151762,411,126655,7913,2,264,18
151763,922,147148,1114,1,8,21
151764,889,163539,2060,8,436,15
151765,595,115896,7361,5,344,15
151766,1085,44294,7395,2,358,18
151767,533,147850,332,9,19,1
151768,339,30318,2108,5,232,29
151769,999,139053,5183,1,448,28
151770,1070,45099,1854,8,281,21
151771,858,84092,6885,1,166,4
151772,172,76046,5262,4,224,17
151773,998,54815,5387,7,471,21
151774,252,56209,3093,7,478,10
151775,1027,2801,7493,4,278,21
151776,998,23049,5903,8,259,17
151777,786,105115,5573,10,117,18
151778,705,2563,7304,10,447,7
151779,760,39824,3987,9,147,29
151780,771,91241,2329,9,1,1
151781,827,162928,4230,10,12,24
151782,842,83033,4274,9,474,19
151783,205,30952,2399,3,191,11
151784,371,126760,3474,7,449,24
151785,179,114324,5407,7,446,23
151786,523,53968,1104,5,465,29
151787,1085,35481,1154,5,63,27
151788,206,91012,3759,5,58,20
151789,370,149105,6121,10,381,24
151790,477,160798,3762,6,233,4
151791,29,36735,3628,7,224,27
151792,144,68462,3387,1,478,23
151793,411,122440,3261,3,152,3
151794,17,170605,735,8,469,17
151795,200,74797,6762,9,227,25
151796,481,13418,6586,4,47,18
151797,1071,11056,3295,10,473,22
151798,571,155164,7150,6,120,25
151799,1031,109216,6474,4,175,18
151800,288,158335,936,2,418,21
151801,702,108560,4649,5,433,28
151802,962,145899,4342,5,113,9
151803,895,17133,2939,8,220,7
151804,772,52262,813,3,378,23
151805,1095,74347,7880,1,335,2
151806,400,71139,6295,2,275,1
151807,473,129100,7126,7,333,17
151808,705,26196,2423,9,1,20
151809,719,132206,2504,7,145,4
151810,141,50768,1507,3,191,24
151811,627,149489,6476,10,159,28
151812,814,163057,4901,8,374,3
151813,154,63958,6158,8,377,1
151814,322,128564,4862,10,37,28
151815,687,43786,932,10,478,29
151816,217,123862,4453,1,133,3
151817,1041,46417,6143,2,87,16
151818,1033,162843,729,7,61,5
151819,1001,130224,2948,9,375,19
151820,560,125410,2513,4,141,4
151821,1039,115532,4141,10,30,28
151822,782,97373,732,8,260,13
151823,130,85112,7908,6,163,13
151824,510,67701,5449,9,335,18
151825,32,34176,44,2,85,5
151826,525,52632,4463,2,352,3
151827,167,45129,4068,2,292,14
151828,763,155993,7023,4,418,5
151829,794,15316,5380,2,49,11
151830,581,165697,5619,10,310,29
151831,211,146356,5889,2,91,20
151832,715,154157,5360,6,324,30
151833,291,158497,6898,1,396,26
151834,394,154865,7901,10,300,11
151835,347,145147,6071,3,404,19
151836,562,61425,7808,4,150,26
151837,972,69755,4708,7,379,9
151838,881,14889,5454,10,474,17
151839,1005,175835,1778,3,485,8
151840,166,78682,6762,10,111,18
151841,812,35954,5236,3,201,14
151842,492,143102,6442,5,255,25
151843,615,85344,1641,6,183,29
151844,637,142547,2263,8,84,30
151845,897,71742,707,4,74,13
151846,723,134831,5146,7,406,3
151847,564,254,4848,8,485,3
151848,238,112278,2761,4,37,6
151849,592,91274,7280,7,143,9
151850,821,130492,4126,2,380,19
151851,53,167609,7534,2,241,26
151852,114,171492,6092,2,21,8
151853,590,72785,3702,6,130,17
151854,226,63114,2103,2,116,8
151855,218,9812,4544,7,387,4
151856,342,114659,4934,5,375,20
151857,350,163103,186,2,356,18
151858,102,171556,5552,8,344,17
151859,363,61406,3411,3,368,24
151860,406,85699,6839,2,211,27
151861,481,36731,613,4,40,13
151862,14,155731,6820,5,258,4
151863,606,71095,5289,5,98,4
151864,50,27087,2517,3,419,27
151865,382,179589,6181,1,393,6
151866,348,29635,6266,1,456,16
151867,377,47050,7820,4,258,23
151868,529,151673,4055,4,220,15
151869,1044,143572,1203,6,491,3
151870,369,106151,6811,6,91,14
151871,220,165563,6525,2,134,1
151872,926,23879,3099,1,309,18
151873,793,76785,5835,6,437,24
151874,50,152928,4214,2,442,20
151875,1035,47160,2340,3,143,5
151876,354,141442,1441,6,455,14
151877,575,97873,3251,1,403,10
151878,897,122962,6784,3,238,26
151879,374,36406,1120,4,482,16
151880,158,95680,6395,10,42,29
151881,799,155494,5865,2,495,3
151882,138,152092,3598,2,239,17
151883,16,92035,601,1,401,27
151884,581,131461,4861,5,442,10
151885,404,76439,7595,5,229,13
151886,734,42690,1720,7,122,11
151887,753,29363,7569,4,478,29
151888,289,56506,3584,10,278,21
151889,191,149079,4584,2,50,13
151890,622,159574,7777,2,30,2
151891,75,56736,840,7,38,12
151892,195,84801,2380,9,313,10
151893,96,43598,1530,1,32,2
151894,965,174004,4048,9,311,12
151895,347,14644,3413,8,327,10
151896,800,71463,1369,10,8,19
151897,758,49616,6743,4,306,21
151898,534,12233,4634,1,307,20
151899,180,52437,6956,4,218,10
151900,557,172337,5530,4,157,5
151901,467,86161,7602,10,372,19
151902,179,101093,1353,7,160,10
151903,740,163644,2307,7,180,30
151904,53,142,1677,3,171,23
151905,460,97133,3250,3,152,18
151906,187,39619,6975,5,125,25
151907,92,77400,4329,8,359,25
151908,905,69312,2707,9,384,12
151909,1011,35762,4714,9,9,5
151910,210,83913,7114,3,371,27
151911,86,160625,7997,10,139,11
151912,477,27291,3477,8,379,19
151913,970,6951,4243,3,90,12
151914,984,103670,603,8,109,25
151915,226,161828,1360,2,244,29
151916,151,160207,604,5,385,22
151917,224,44173,5209,3,211,6
151918,512,122394,4378,3,81,13
151919,686,151353,4341,9,348,16
151920,1096,99588,4979,1,292,12
151921,39,91587,484,6,342,3
151922,651,157992,7375,7,55,13
151923,76,123840,1592,4,198,6
151924,1056,143853,3187,9,147,19
151925,714,4627,7631,8,403,29
151926,1008,86305,4822,6,292,30
151927,853,22503,6581,8,300,2
151928,757,82587,2475,7,8,12
151929,939,97581,1003,8,140,21
151930,807,115370,2461,6,406,16
151931,989,55717,562,4,12,16
151932,667,108928,6771,3,22,29
151933,1060,47420,126,4,16,16
151934,126,127368,1234,5,120,3
151935,887,129390,6106,9,182,7
151936,1049,29235,3059,1,259,16
151937,828,114504,3279,3,489,17
151938,1068,118145,4495,10,143,26
151939,718,25543,7402,2,465,28
151940,246,44987,3644,1,117,20
151941,778,67574,771,8,372,28
151942,647,38224,3264,3,226,1
151943,48,31405,7851,1,301,7
151944,76,17250,1949,8,393,26
151945,669,89358,2590,3,411,3
151946,251,38333,1345,1,142,19
151947,54,43530,3788,2,400,10
151948,1006,117507,5264,6,24,1
151949,1010,106266,1207,4,257,2
151950,446,86407,3057,7,108,13
151951,440,80694,2186,7,469,5
151952,298,90376,1213,2,421,4
151953,552,145621,5056,6,470,29
151954,240,61876,5465,1,435,27
151955,349,79626,247,4,134,20
151956,78,9773,5137,1,166,24
151957,1085,171516,3347,2,183,10
151958,930,119683,7603,9,222,1
151959,752,50197,7561,9,270,3
151960,700,49880,5329,4,361,30
151961,76,102062,3907,5,443,27
151962,325,73870,3127,5,436,13
151963,353,102813,4088,3,38,29
151964,220,101049,4705,6,414,20
151965,497,179079,3866,6,86,8
151966,980,144048,895,9,104,2
151967,1059,129351,5785,6,428,6
151968,171,53934,5015,10,149,18
151969,533,71758,4427,10,97,26
151970,707,83424,4820,8,303,24
151971,631,57521,1104,10,79,21
151972,453,51340,1439,8,84,25
151973,828,119365,6098,2,380,9
151974,761,97070,4406,7,267,5
151975,662,8894,2596,6,449,17
151976,781,137595,7354,10,295,14
151977,658,99299,7317,4,258,29
151978,405,91477,4911,8,129,1
151979,686,149583,6438,7,79,19
151980,351,177381,2279,5,4,18
151981,580,92340,7234,5,110,15
151982,569,5264,419,6,333,11
151983,1093,142045,2971,7,478,26
151984,954,163363,349,6,16,26
151985,824,78694,7878,3,160,21
151986,674,51153,7275,9,417,8
151987,396,157608,3625,5,381,20
151988,537,90852,6761,3,451,21
151989,453,6291,4421,5,481,6
151990,952,75424,3682,7,74,5
151991,950,62215,7684,2,330,7
151992,880,119655,1558,10,288,2
151993,409,8564,2263,10,140,2
151994,598,101641,7693,4,60,13
151995,196,150397,6924,4,241,13
151996,193,69050,1634,3,216,21
151997,372,175167,324,1,116,15
151998,982,166518,3067,2,342,28
151999,316,96212,3431,6,400,27
152000,1066,104947,7837,2,198,16
152001,991,153115,4974,8,18,20
152002,780,18490,3513,4,84,7
152003,710,135019,1792,3,48,23
152004,350,145489,4077,6,71,22
152005,145,145411,6689,7,101,29
152006,81,42754,2922,1,110,7
152007,394,524,7149,7,407,20
152008,177,9051,7289,10,199,20
152009,93,15362,6921,6,317,24
152010,145,143908,3230,4,357,29
152011,424,133033,5316,3,252,15
152012,387,88786,1851,4,492,6
152013,420,7415,1885,1,399,15
152014,602,169601,3491,8,392,29
152015,352,125409,2271,8,281,18
152016,225,103528,6944,10,305,13
152017,530,109154,5264,10,459,15
152018,21,111782,7660,6,482,14
152019,530,132826,4971,8,93,28
152020,582,2969,651,3,317,7
152021,73,86777,7331,4,308,17
152022,659,98939,3361,5,10,20
152023,163,36781,363,8,406,6
152024,484,46221,3579,5,185,5
152025,228,23748,1969,2,53,20
152026,249,52766,3412,6,181,24
152027,699,134221,3470,9,36,11
152028,584,132236,1630,1,193,23
152029,850,63643,2748,5,322,8
152030,64,31782,6686,4,382,10
152031,846,53179,869,8,188,11
152032,870,17119,1708,8,28,9
152033,351,54833,7855,3,308,17
152034,402,108570,3139,6,18,28
152035,463,128646,3965,1,377,6
152036,129,91702,3328,4,286,3
152037,889,43311,3973,4,431,24
152038,724,108545,6686,2,411,30
152039,35,71733,6357,1,252,12
152040,643,165342,4159,4,41,22
152041,603,85400,3035,9,381,13
152042,651,129444,6021,8,315,4
152043,508,122490,4172,7,231,9
152044,933,72281,3068,6,42,19
152045,500,170009,7561,4,452,17
152046,719,94796,5397,7,284,25
152047,63,24935,6383,10,440,2
152048,787,90989,4915,4,283,7
152049,593,47995,5818,6,212,8
152050,169,146652,7932,1,103,21
152051,770,72689,5114,2,152,14
152052,317,131828,4890,9,301,15
152053,923,12747,1648,10,330,13
152054,850,33729,5322,3,165,7
152055,175,149675,900,3,492,23
152056,721,5300,658,5,141,26
152057,914,19291,5443,5,401,19
152058,10,70087,5226,7,422,16
152059,530,101747,6380,4,153,29
152060,646,16995,917,2,358,7
152061,27,177702,4349,1,458,25
152062,940,178663,730,3,4,4
152063,556,40451,1832,9,425,13
152064,83,71218,1794,7,439,3
152065,500,81118,1753,6,171,28
152066,283,150290,2902,3,230,16
152067,932,120794,1554,2,200,6
152068,447,67288,7073,7,431,2
152069,756,75718,379,6,345,21
152070,913,10772,6404,7,438,3
152071,605,166610,2092,7,384,5
152072,793,53465,6963,7,301,2
152073,256,79663,829,9,35,5
152074,710,150061,4837,5,346,13
152075,10,100250,2036,2,136,23
152076,179,16084,6806,7,110,5
152077,999,111139,6222,3,184,28
152078,472,133725,4604,2,454,28
152079,1008,33507,4717,5,320,16
152080,520,22937,1498,6,155,16
152081,760,23824,7369,1,344,5
152082,649,167214,3032,4,116,29
152083,402,173195,6300,8,61,4
152084,961,155649,5901,2,31,17
152085,559,141937,6481,6,362,22
152086,494,59423,696,2,164,10
152087,682,38553,2545,6,231,6
152088,797,16908,2634,2,283,19
152089,898,105888,97,8,164,20
152090,555,130499,1483,2,126,29
152091,264,103250,1168,1,205,26
152092,251,67898,7648,8,81,20
152093,122,143956,5400,4,321,7
152094,456,112098,52,1,189,28
152095,224,134142,5857,6,257,21
152096,844,152897,4067,10,340,4
152097,674,19046,1446,7,229,12
152098,505,18991,4248,1,97,13
152099,831,19265,252,4,359,30
152100,1087,178769,4066,1,478,3
152101,187,168875,5409,6,309,6
152102,376,133718,895,1,376,3
152103,411,5713,4392,5,7,20
152104,623,121764,440,2,198,2
152105,291,169130,5828,8,469,29
152106,510,127313,2899,4,26,2
152107,479,78936,6486,4,383,12
152108,922,176228,7122,9,346,9
152109,1084,102676,3453,4,386,14
152110,179,155394,6593,8,417,20
152111,265,141713,2356,4,254,25
152112,18,5447,4927,6,447,2
152113,998,177943,4761,2,19,21
152114,809,169440,7681,7,277,28
152115,146,130548,2581,9,98,10
152116,56,157672,3321,6,460,7
152117,627,83375,1725,7,266,21
152118,695,135343,6312,4,46,14
152119,1032,44380,1746,10,352,11
152120,295,116582,7732,8,415,1
152121,1038,71058,853,4,338,24
152122,952,147859,176,7,373,29
152123,891,76009,3861,10,67,3
152124,760,65972,2843,1,475,2
152125,474,156414,5179,3,164,2
152126,367,41882,7843,5,268,30
152127,298,165307,7508,6,175,27
152128,45,42363,5260,9,67,7
152129,267,16791,1551,2,269,5
152130,890,126446,7199,2,57,8
152131,406,55631,7661,9,90,9
152132,46,40577,7300,8,387,10
152133,383,106218,4306,8,466,3
152134,747,104195,287,2,258,5
152135,837,144070,1806,10,263,10
152136,1053,135485,3290,4,430,12
152137,954,87422,158,1,164,4
152138,987,19782,6068,1,132,26
152139,364,136454,1248,9,123,2
152140,492,87221,266,9,19,19
152141,146,3114,7732,7,277,7
152142,702,161608,2027,3,91,26
152143,606,54578,1525,10,310,20
152144,678,87152,2071,6,399,17
152145,583,35405,6838,8,49,15
152146,348,126784,418,2,442,25
152147,897,75228,2631,6,223,25
152148,560,35736,4627,8,205,13
152149,120,78827,7468,3,498,17
152150,792,32753,7532,10,248,25
152151,186,40725,3276,1,424,16
152152,241,71238,1125,7,87,13
152153,663,63300,3489,1,62,11
152154,81,141061,6119,10,168,9
152155,213,109718,7008,1,363,24
152156,730,77633,88,9,350,1
152157,928,5279,7447,8,297,22
152158,582,165804,882,10,211,6
152159,910,61713,3690,4,480,11
152160,646,124593,4605,4,23,30
152161,960,165336,3597,6,313,12
152162,358,48534,4812,1,500,10
152163,907,113608,6044,2,340,8
152164,289,102488,7343,7,89,18
152165,770,123867,6788,1,109,5
152166,352,124760,505,3,168,23
152167,193,148699,941,9,412,29
152168,669,3275,3052,3,261,24
152169,76,32750,6662,7,343,25
152170,977,107789,3395,3,474,17
152171,626,55767,2729,10,134,21
152172,517,62727,7228,5,364,17
152173,244,166200,5181,7,11,17
152174,1013,126665,4474,6,445,14
152175,194,84130,5456,4,115,17
152176,829,16476,4337,10,408,11
152177,809,17481,3348,10,285,6
152178,1042,85039,5639,2,75,3
152179,337,39191,768,3,12,28
152180,367,96785,1201,5,329,5
152181,5,114886,5829,1,411,29
152182,783,81291,2010,9,460,24
152183,163,64847,7639,1,212,2
152184,457,63802,6678,9,1,3
152185,535,141218,1321,7,381,24
152186,1085,91160,7056,2,87,23
152187,680,46769,7389,9,325,29
152188,236,97713,3060,1,62,6
152189,138,4988,4282,8,78,27
152190,499,167035,5914,9,338,14
152191,564,115849,4905,10,175,11
152192,1020,162687,5686,8,459,20
152193,346,76060,842,4,256,21
152194,17,168851,7423,2,329,16
152195,970,111433,4988,5,107,30
152196,261,102083,6301,5,230,2
152197,696,154979,5167,5,351,26
152198,30,72233,3608,10,225,28
152199,576,107777,488,5,323,7
152200,845,177519,3390,6,68,14
152201,108,35244,2035,7,463,4
152202,630,114152,5679,5,205,12
152203,864,20617,1730,7,357,27
152204,830,130324,5998,6,77,23
152205,821,157733,1327,3,196,13
152206,602,51575,298,3,133,28
152207,141,143386,1435,6,143,23
152208,646,4042,2975,4,309,7
152209,852,88339,2072,3,77,24
152210,543,33462,6895,7,271,21
152211,8,166518,2057,5,149,27
152212,372,18310,2699,3,35,24
152213,76,130616,6760,9,182,3
152214,203,59876,239,4,115,27
152215,995,34699,1023,7,98,29
152216,684,87206,5241,7,400,2
152217,1053,72111,4793,6,33,25
152218,578,126811,6692,1,458,24
152219,867,160178,3349,9,30,14
152220,642,67013,6787,5,139,1
152221,907,58751,6299,1,284,27
152222,312,124338,238,10,36,15
152223,584,159261,6304,6,173,19
152224,767,29922,3152,2,272,13
152225,366,25097,3771,2,419,5
152226,205,25422,1424,1,262,30
152227,236,31690,3514,5,30,24
152228,341,87640,5693,4,265,6
152229,869,29836,5232,10,456,17
152230,223,177562,3186,2,446,1
152231,422,15916,5063,9,242,18
152232,388,1853,6127,8,144,17
152233,323,94003,7467,9,464,19
152234,755,114416,1576,4,365,4
152235,213,8243,4710,7,258,3
152236,761,24165,3569,2,434,17
152237,229,63681,6500,5,496,16
152238,6,110325,3694,4,302,20
152239,366,113901,3531,10,146,10
152240,552,175692,4729,3,469,30
152241,411,119988,7065,10,302,15
152242,506,66562,2199,4,148,6
152243,620,47988,4419,4,443,9
152244,40,120742,2016,2,362,12
152245,215,94199,7761,5,482,4
152246,220,160752,3768,8,264,22
152247,1058,31569,849,3,125,17
152248,326,60642,5979,1,485,20
152249,681,154723,6246,6,25,1
152250,954,99370,5790,6,9,8
152251,214,66328,7078,4,428,6
152252,480,158672,4596,2,411,3
152253,238,114584,1395,2,177,30
152254,484,38519,4437,8,94,22
152255,940,14922,6498,8,481,27
152256,1044,75617,1374,2,394,28
152257,791,75728,1199,8,259,1
152258,788,20752,2713,3,415,16
152259,764,99675,139,6,290,13
152260,178,158728,5468,10,386,2
152261,800,37820,7530,4,188,8
152262,714,129478,4509,2,458,10
152263,399,99784,2025,6,451,9
152264,934,88168,1938,2,368,9
152265,608,74763,1171,4,38,18
152266,105,86869,3047,8,337,11
152267,754,100625,4628,1,198,9
152268,1040,155161,2781,10,165,9
152269,1054,172313,4943,7,168,7
152270,195,109513,1386,9,238,26
152271,885,146665,3329,1,85,20
152272,901,105967,4744,8,245,29
152273,204,134279,5194,1,154,17
152274,19,8483,3591,5,290,15
152275,309,59078,5926,2,166,15
152276,792,39916,7557,5,161,9
152277,683,85022,6551,7,306,12
152278,600,2537,3155,2,250,17
152279,1053,110881,274,3,497,25
152280,724,138487,2466,8,122,30
152281,999,62579,3184,6,273,30
152282,624,31730,2048,10,18,3
152283,191,152601,4034,5,53,30
152284,1039,135087,252,4,227,9
152285,737,149736,4751,1,238,8
152286,82,36446,7175,7,297,13
152287,67,101238,5667,7,487,1
152288,673,107507,5573,2,476,3
152289,877,40888,2723,1,300,13
152290,359,94515,6686,6,40,2
152291,434,57992,4510,4,228,30
152292,350,128535,1486,1,216,16
152293,819,150216,1716,6,194,12
152294,219,64979,3231,1,34,8
152295,863,3253,3467,1,137,26
152296,781,178400,6785,3,217,6
152297,488,133153,861,10,473,13
152298,24,38741,7577,1,130,9
152299,888,36044,896,3,500,25
152300,614,117027,1710,8,328,30
152301,275,27484,482,3,14,28
152302,801,36885,4361,8,481,30
152303,793,1662,4736,8,371,13
152304,972,118346,3786,3,478,8
152305,67,162945,7108,8,486,23
152306,1015,159993,4621,8,62,8
152307,766,7669,848,3,277,18
152308,1010,16789,6823,4,284,27
152309,628,135345,2607,1,454,28
152310,21,34999,1609,2,401,23
152311,1020,110523,104,3,190,11
152312,235,55261,4648,10,330,11
152313,403,105422,3705,2,467,26
152314,496,148152,7095,10,348,8
152315,885,3461,2084,7,53,6
152316,593,68392,5204,8,156,14
152317,52,7510,6633,9,240,12
152318,186,179606,2897,4,206,12
152319,571,713,3924,2,38,12
152320,713,153184,2805,5,293,18
152321,665,162940,2701,3,371,6
152322,515,176936,1820,9,6,27
152323,745,160461,6103,5,107,15
152324,536,105059,6332,1,95,29
152325,336,75794,7699,6,206,24
152326,405,6568,5290,9,293,21
152327,668,154065,436,7,34,6
152328,323,73863,6947,2,365,10
152329,543,146198,2498,8,205,2
152330,526,8510,4131,7,386,8
152331,619,135542,3000,4,284,14
152332,460,138652,851,2,420,23
152333,938,123997,5035,5,280,26
152334,188,177621,6236,6,142,8
152335,11,176255,2870,10,324,9
152336,844,140153,358,7,45,11
152337,824,139815,729,2,451,10
152338,135,171881,7839,9,410,26
152339,561,8113,388,7,18,3
152340,973,52466,7980,9,79,5
152341,565,162713,6133,8,69,22
152342,222,62866,2365,2,419,19
152343,142,52423,5441,6,469,10
152344,521,133432,6955,3,175,14
152345,1,145708,2219,9,197,18
152346,752,103140,2192,4,90,11
152347,278,118158,5404,7,474,30
152348,172,70176,1335,1,12,22
152349,1015,87965,5111,8,43,7
152350,685,12792,6827,4,413,25
152351,1006,102009,2904,1,186,2
