snapshot_date_id,product_id,warehouse_id,stock_on_hand
198,4120,4,1992
928,918,2,1029
199,6635,6,0
314,6597,8,2992
362,6821,9,2472
622,6316,1,850
281,1717,9,0
790,4071,8,488
19,7899,5,345
927,2891,1,2099
736,327,7,2209
521,4028,6,1744
1,1952,5,1056
921,4677,2,1237
528,7309,4,1311
698,5098,10,1145
705,4821,8,1518
967,1194,2,2111
81,5356,6,1300
248,7726,4,1028
861,5172,3,1196
872,7871,2,621
223,244,7,2170
25,7219,5,1232
678,5244,7,969
1061,7902,2,2214
782,6768,8,2761
226,4980,4,790
535,1260,10,791
505,3705,9,1157
257,5846,8,644
1009,3993,5,0
604,1070,9,2269
120,393,3,1065
647,3406,6,2107
231,4012,5,2450
1082,1025,7,79
94,4783,2,2752
70,1987,2,2631
713,4044,8,544
1077,7471,6,1917
719,6807,2,0
1059,933,3,490
459,3079,7,2537
366,7253,9,2990
979,6495,6,2978
341,4321,1,2895
395,4989,10,1797
9,7991,3,1415
250,2294,9,177
803,5268,8,1595
920,6331,9,1026
1084,2638,10,1676
725,238,1,2398
976,2720,6,136
940,2131,5,516
210,4717,4,2393
411,4169,10,2869
939,6995,9,123
92,6101,2,1949
109,3691,9,535
92,6291,6,2551
336,1604,1,1004
185,504,5,847
338,7316,10,1241
401,1295,3,0
720,2146,3,2595
1041,2480,5,1426
611,3863,5,2558
846,1461,2,144
809,2674,7,840
216,5045,5,1764
276,5037,4,2944
848,6363,7,502
4,367,5,2344
749,6467,2,2602
275,1544,10,838
290,5909,8,1069
1061,6948,5,1495
689,1023,6,375
502,2218,2,0
157,2210,10,1012
743,6078,9,1132
514,2802,8,1853
649,3011,2,2474
281,7057,5,1063
5,4963,4,12
86,942,9,230
894,4994,1,1357
1059,4609,6,1237
692,7337,3,0
189,4433,6,609
131,5660,4,342
990,7722,2,1062
1029,6991,9,1210
690,1077,10,293
522,1784,6,115
243,4742,1,1235
211,7111,1,221
105,2589,1,2804
840,6311,8,1335
110,33,1,2221
585,6542,3,542
798,3673,8,0
566,1612,10,0
868,5072,4,2715
277,5005,8,0
848,6774,5,1605
255,4411,3,0
944,7526,6,2443
1052,2646,1,2450
233,3457,3,2507
82,2464,9,313
840,4367,9,1215
437,7326,2,904
115,2638,7,2732
436,3832,7,1592
622,17,4,2535
558,6397,7,4
1,607,7,866
888,7575,2,705
435,2259,10,2258
929,2346,8,831
336,2278,9,0
521,1520,9,2358
977,3909,6,329
705,650,5,0
531,6014,10,2256
429,7707,4,2330
591,2541,4,0
912,823,6,1924
1034,7843,1,1302
696,315,4,355
373,3419,2,1489
732,2381,3,389
449,2218,10,211
285,4177,5,390
89,5696,9,2809
496,5976,9,593
777,18,1,1294
509,3024,4,0
723,4974,5,278
317,2393,9,36
824,5974,2,2795
997,2608,1,2189
1059,5490,9,1508
975,6098,3,2332
518,7331,7,2415
169,6048,7,2278
9,3815,6,2835
273,3814,10,0
488,1513,5,1854
342,6742,3,0
1071,2674,7,707
433,2541,6,2394
375,3372,6,161
1080,7684,3,0
776,2099,2,1615
279,947,1,2679
538,4633,6,2459
225,7923,9,935
822,6988,9,0
182,7587,3,1954
67,6150,3,1582
453,2663,2,1710
39,886,3,699
481,7804,9,1749
337,3679,9,1727
606,2227,2,0
505,5017,9,2968
590,3300,2,1444
941,509,7,617
1068,7992,5,654
1045,628,4,158
532,5944,5,862
454,1910,1,1287
750,2172,3,250
917,533,6,2333
1003,2485,4,1355
81,1218,7,0
857,3210,1,2092
207,7704,7,0
51,6892,9,2063
215,5384,3,2394
988,231,5,2432
127,2643,1,1088
984,3302,8,899
1057,1223,3,1355
74,6430,7,1388
18,7728,4,0
836,7143,7,186
541,6603,7,2669
33,6514,5,720
197,4929,9,1752
600,1742,3,0
986,210,1,243
630,1565,8,283
444,4918,5,54
1,1924,5,1413
253,6858,10,1140
520,1129,8,0
634,3617,2,807
405,6366,7,2640
1048,3829,1,442
1038,4084,7,200
543,2981,2,0
903,3614,5,347
212,4057,1,0
396,6329,8,0
498,1457,7,1909
628,2299,3,2367
10,5298,3,1961
30,1678,3,996
24,638,10,2204
1010,3951,9,0
851,763,6,2356
530,2405,6,1821
881,5581,6,2226
622,160,6,0
1066,7116,1,2207
838,7388,1,0
15,3936,4,1178
31,4977,2,282
244,3835,7,1096
88,7712,3,736
185,678,2,882
330,2554,7,972
951,3133,3,0
236,796,3,1911
419,2047,3,1054
494,1034,4,1599
428,4575,5,2462
113,3112,10,2652
247,5539,6,312
283,2122,7,713
470,699,2,1401
990,4858,5,712
766,3911,10,1928
93,2896,10,0
509,1526,4,1176
96,6730,5,1866
874,7781,9,2948
583,2111,2,268
394,7061,10,886
641,6998,2,518
552,1616,4,1155
64,7060,7,2078
616,7084,3,742
647,90,3,2261
905,7824,3,2596
368,5207,4,1967
742,5840,8,2453
474,941,2,2926
938,7080,1,273
775,465,7,962
436,4614,10,0
208,5137,8,1741
754,5510,3,2198
569,4250,10,1992
132,297,8,2457
1019,4411,1,1670
826,1344,6,0
974,5630,1,186
326,4813,5,1600
438,7441,10,2532
579,3325,2,527
281,6813,7,2599
75,5384,7,2615
1019,3637,5,82
626,1099,10,2674
453,4085,4,1328
457,3378,1,1999
1007,5116,4,1448
102,537,9,2145
406,2230,1,1602
957,2905,10,2440
520,4668,2,1202
15,5103,6,1683
789,4521,6,0
835,2455,6,132
543,614,2,1328
91,2639,2,449
213,451,5,2603
1009,3711,4,0
295,3028,4,1418
320,3501,2,1940
748,6170,4,1748
1001,5607,4,2082
235,757,8,684
641,1184,6,2054
975,7252,4,1025
811,2477,4,772
387,1682,3,2345
572,4904,2,964
164,683,9,843
896,4961,5,1936
101,2727,8,111
127,1928,5,2894
625,494,7,1289
92,169,1,2701
127,7673,2,352
576,5380,10,1049
158,7012,10,1151
252,1764,5,2155
808,6945,6,603
1,7415,1,2319
414,6236,4,1298
1059,5390,1,2236
502,2194,2,2169
129,3934,10,2886
172,6683,6,167
749,1303,2,2795
173,1930,6,475
246,7837,2,647
631,82,2,22
435,6698,3,761
462,3103,6,1848
723,1083,7,231
816,3857,10,2088
969,2408,3,1831
310,6504,9,1931
829,2412,1,850
13,4854,3,1983
730,4570,4,1883
1060,4243,2,225
468,5066,2,2887
711,4961,5,440
220,4205,7,2929
473,445,1,0
468,5805,10,0
270,2669,9,2321
176,7914,8,2006
809,3213,4,332
725,5195,8,1490
475,4837,3,479
928,5335,9,1070
364,7731,9,1133
47,6703,1,1130
365,5965,3,952
469,6012,3,0
872,8,9,2486
294,1778,3,0
508,1622,1,2164
612,826,9,2459
479,5238,7,2598
1096,6445,5,2775
708,2922,4,2438
59,688,10,1138
520,4222,8,0
369,1917,2,171
981,5519,9,377
825,4650,7,2188
336,3242,6,618
496,7668,3,429
1064,5041,3,1334
234,670,2,162
728,2508,8,0
773,5995,2,2529
387,7792,5,483
870,5316,6,676
945,3781,8,1917
934,2615,10,1760
709,2801,2,318
462,1466,3,0
961,2530,4,0
759,6614,5,722
246,1700,9,1048
1041,4917,3,1636
347,3534,4,579
342,7732,10,1988
705,2324,10,356
863,1243,9,2437
50,60,1,339
643,556,9,0
904,2151,3,1086
485,7289,8,523
310,6515,2,0
681,1006,8,2614
434,267,6,1591
127,2284,6,2019
449,7217,5,609
943,6472,3,1318
854,7142,3,1146
209,1961,7,1636
708,2323,1,1776
855,3795,3,1151
87,6592,10,0
858,6934,3,33
475,7486,4,1754
796,3411,9,1618
937,6082,8,142
921,3748,1,731
828,849,2,1950
395,1614,8,555
196,6469,10,2978
151,7216,10,699
1037,4180,4,1546
40,5248,1,662
354,4600,1,1279
490,5819,5,1742
41,302,1,1583
311,4771,6,1390
989,2635,9,473
276,59,1,679
873,2309,7,0
436,1241,2,2081
107,4713,7,46
665,1744,1,2582
580,2171,2,0
801,7219,4,0
462,7456,1,1624
1054,1991,1,1785
741,2645,10,2074
741,5270,3,1822
498,6434,7,1739
428,3907,3,59
104,4672,4,239
1059,2310,3,1754
367,5471,2,2249
380,2125,10,245
835,5077,8,2901
764,1824,10,1218
811,2552,8,509
810,5113,1,37
641,7869,3,1432
182,6652,7,0
463,1563,9,501
481,995,3,2168
265,3809,10,843
33,4068,7,538
781,1213,6,97
1051,3847,6,2568
1,2289,3,2895
957,6608,10,19
784,6206,3,0
60,2817,8,2313
270,5497,9,2543
754,3057,6,406
235,312,5,2893
672,7853,2,827
960,1755,8,107
260,7734,5,406
141,7460,10,160
98,4091,9,1068
705,3462,4,2310
788,2562,2,131
756,5499,1,1367
668,2343,4,0
33,4887,8,656
714,1619,1,1666
474,4030,9,2136
267,6678,8,469
537,3639,9,0
689,4114,10,2598
961,7007,2,1372
576,7631,2,2033
606,7296,5,2282
143,1479,3,2509
470,4709,10,2926
555,2394,8,2918
886,4356,4,268
790,5719,1,221
960,1056,8,1787
37,2698,10,922
509,5986,7,0
468,4292,8,1225
731,3763,4,2408
103,6049,5,1602
97,1056,6,1119
685,235,1,2618
662,96,7,2762
979,1842,2,2525
287,475,3,2031
353,6735,6,10
691,1973,9,406
1036,7072,6,950
256,4792,5,1832
296,4991,5,749
552,7620,6,1093
409,1407,6,1957
907,7719,6,1258
856,5287,8,1583
881,7625,10,2719
79,4348,10,2328
868,2910,6,452
632,220,9,1585
188,3654,3,0
869,3539,6,80
418,6867,8,2853
522,490,3,673
29,2430,4,0
51,5895,4,599
640,3013,1,1631
915,5027,6,1986
1024,2028,8,0
867,1864,3,739
1025,3439,1,341
236,1381,2,42
240,2608,2,1174
614,3841,1,2121
690,707,4,2683
1016,5598,9,1486
898,5514,1,1213
753,211,2,1531
462,4939,6,1363
240,2391,3,156
423,4737,2,2540
287,2813,5,2991
606,7190,5,143
76,4448,4,960
522,7483,3,616
679,15,6,252
110,4875,1,1822
1007,7850,5,2960
452,4655,3,1966
975,4888,2,1999
798,2581,2,1477
263,3706,9,1717
774,1329,7,2885
486,4540,9,530
145,2893,2,1390
595,4599,1,1069
732,960,10,0
259,1434,8,0
348,3463,5,389
756,7696,5,1848
112,7499,10,604
875,1113,2,974
570,6399,8,376
677,2705,8,2059
666,7353,1,2335
1034,2606,6,2495
695,7526,4,1956
1007,7939,2,2505
559,4033,3,1958
1029,6064,8,688
112,2592,2,1567
928,680,7,1053
733,6528,6,707
43,4132,4,2649
51,4969,5,2883
495,6422,5,2893
745,4507,8,1310
590,4709,6,2581
450,3725,8,1087
785,7802,9,2953
52,2053,6,0
1035,202,9,0
26,6663,9,1919
738,4918,6,680
906,2800,1,0
540,5251,1,121
24,7796,6,2837
841,7876,10,0
42,2602,3,2323
665,2571,5,324
962,1119,8,1926
901,4879,1,2797
1064,2777,8,1692
795,6401,1,2209
481,6241,4,934
636,2175,10,1202
53,6789,7,1361
444,4282,10,0
960,7498,4,523
510,815,2,1008
254,6242,5,473
770,6267,3,0
910,7484,6,869
79,5569,6,1692
477,2377,1,1586
1051,5932,5,1911
940,1001,1,243
352,7170,4,458
1023,5984,8,2198
864,773,2,0
1093,5256,1,2176
821,7286,4,607
990,7101,7,2880
469,4849,10,1922
649,2346,5,1479
1041,7172,1,2015
471,7769,9,1663
91,5606,4,1522
789,1921,2,0
904,657,6,2358
609,5297,2,2520
265,2378,6,2666
882,934,10,0
1093,4387,9,2481
788,6433,9,0
808,290,3,0
389,1740,6,0
978,4850,10,901
341,644,6,0
1058,1517,10,895
988,6481,6,2327
247,3967,8,2958
779,5259,3,1328
524,4775,7,1788
169,2377,9,2975
909,4564,6,2890
646,6442,2,56
359,3785,5,148
296,175,10,1323
61,2264,9,96
1014,411,8,0
147,7760,4,1802
10,6928,6,0
435,7827,9,2216
953,2890,9,1364
715,3500,3,352
524,5670,10,2637
182,3491,9,1614
549,7187,9,867
472,1138,2,0
557,709,4,2674
489,1822,9,2037
1037,7856,6,0
156,2915,4,2114
583,6048,8,34
534,4497,1,1328
281,2102,10,486
1082,2706,1,12
748,5245,5,2647
818,4382,7,0
243,1548,9,1611
536,1460,8,2363
1072,4684,4,1051
1,6375,9,2108
1045,2010,10,770
238,1475,7,602
654,4033,1,2764
275,7592,5,78
251,7210,5,2559
547,7941,2,0
794,1359,7,549
985,4076,3,113
136,5912,2,2920
1085,7166,10,0
361,3588,6,194
704,3801,6,176
863,2714,9,2583
1082,3334,8,881
5,1238,10,885
474,4385,2,2055
807,2068,5,1481
53,7554,3,716
698,5041,10,1633
457,1909,8,1716
1096,7547,4,1722
1059,3258,3,2078
85,1011,7,634
69,3742,2,1971
447,6945,8,1288
484,3974,7,1610
419,7806,8,2908
272,3098,6,2934
430,2130,2,1818
692,192,10,542
602,4168,3,1785
198,3444,1,192
970,4622,2,684
299,752,6,1420
795,399,5,614
705,4695,5,2490
557,5036,8,2148
671,1393,9,855
941,2337,7,2218
603,3963,9,2525
679,7260,3,750
350,1918,10,0
248,5372,6,2451
424,7688,3,576
294,7384,10,1550
572,66,1,1500
70,6991,4,597
929,5251,8,2310
813,387,4,2682
924,3468,4,85
319,6690,9,1109
224,4375,2,1028
453,4124,3,449
42,3312,4,2651
162,4316,5,1106
430,4914,8,2071
1096,6414,8,255
722,6580,5,0
858,389,9,1673
188,6673,7,2304
251,2824,1,499
396,289,10,2223
355,5611,7,2754
1090,6645,10,0
59,4827,3,163
859,2056,1,1837
910,6167,6,0
835,5067,8,2010
324,4728,4,664
161,5558,9,1463
409,5593,9,1575
687,883,10,0
151,351,5,2323
987,6467,10,171
780,1484,3,2284
348,3805,6,533
222,887,7,0
909,2105,2,450
253,5074,5,2961
377,1597,2,2501
907,3338,4,1530
356,5785,9,1211
120,957,3,190
399,579,6,1163
478,7192,2,2630
939,473,9,2486
95,645,2,606
968,5043,9,1836
597,2971,6,0
611,176,2,1405
230,2084,3,1919
373,948,6,770
432,4668,3,1421
391,1041,3,1201
551,2211,5,1472
657,5237,7,605
661,6685,10,738
777,5311,6,684
777,1190,4,2096
776,6468,4,1638
263,4320,5,2013
639,6964,3,2207
335,5670,8,2908
106,8,6,2811
726,1241,1,314
842,5027,3,0
399,2961,6,285
300,5466,2,0
4,4229,3,285
580,5029,2,823
539,5934,5,630
754,2364,4,1994
343,5928,1,965
897,282,9,1894
89,4754,6,1544
954,1826,3,1782
663,6292,5,1163
281,3250,9,330
399,5669,8,329
699,2407,8,2363
135,4893,2,2991
591,641,10,960
212,4345,8,1654
839,2599,3,170
853,3800,7,585
839,6962,8,363
769,5070,9,2302
449,4509,6,1777
781,77,7,2770
359,221,4,1357
670,4882,2,0
610,4405,10,2244
226,4174,9,1831
785,6400,9,2860
337,7564,10,1084
813,143,6,0
379,7996,4,0
938,3217,3,287
341,7526,6,2998
32,6708,8,171
400,1659,6,2814
953,1116,10,1181
196,890,9,1209
1070,4086,8,2442
444,2480,8,1772
597,356,8,802
808,5564,10,0
533,1691,9,1343
1063,7783,4,0
1026,5060,6,2406
715,4899,10,2870
283,3114,5,1106
9,3023,3,0
1044,7715,4,1264
30,5763,3,0
317,4300,2,2907
529,1866,5,0
236,2011,9,1352
233,4145,10,1107
836,2548,4,2338
112,2510,3,662
434,3915,8,2938
822,5447,1,0
1002,5793,5,2708
8,2132,10,2884
966,1759,10,1317
550,6645,1,1731
499,3894,9,1520
726,6116,10,2553
86,5631,7,0
344,3358,4,1858
647,4529,4,2426
369,4558,3,1522
995,2689,5,0
120,7899,3,2225
605,3633,5,1537
259,943,5,361
344,2580,7,1342
397,6345,4,23
50,5526,8,1963
246,5717,3,1587
521,7470,1,1905
102,7952,3,1321
901,7114,9,1438
1054,5437,7,0
509,7088,2,1564
671,2020,6,1637
505,2965,6,2871
888,5843,3,1676
416,2125,6,2137
1046,736,2,2791
967,4576,8,802
551,4822,7,160
661,5593,9,210
221,7502,3,2699
743,2343,1,2005
424,3106,1,340
206,3841,4,2562
385,1969,4,2171
570,2661,2,880
733,7038,10,926
3,5260,3,1336
309,6857,2,2420
249,2209,9,122
1000,7142,1,2848
868,7738,3,2656
754,3006,2,141
496,7471,2,1787
745,2440,2,1264
392,2625,1,0
1001,2431,5,937
79,2769,4,2343
12,7245,2,2814
930,7139,5,2085
889,3266,7,486
691,6665,6,1076
466,256,9,1252
425,6094,3,0
27,7556,3,93
934,892,9,213
1055,7816,8,280
197,2715,7,1415
501,5023,4,615
528,4972,8,1250
698,3816,1,2263
386,2538,8,609
313,1587,7,1181
602,376,4,2984
507,1585,2,1352
512,1908,5,1033
913,5416,3,2710
327,6003,9,873
502,754,7,1741
738,4970,2,809
456,2674,7,1918
253,4266,1,2543
171,4792,6,1877
860,1846,10,2309
17,1042,3,222
559,4556,3,0
542,3325,5,0
730,5203,8,254
17,2936,4,86
295,6129,3,1957
362,6701,9,2632
469,5586,4,0
972,967,2,498
359,1044,7,858
774,7210,4,0
255,2981,5,975
615,1967,10,1066
603,5914,1,2907
848,315,6,0
725,4004,5,0
53,4997,2,0
746,7934,6,666
148,3470,2,1370
365,3529,1,1415
582,1874,4,583
747,48,6,1797
683,5325,2,2105
608,4326,4,1795
258,4882,5,2603
607,4369,6,2714
915,564,10,503
741,2733,5,627
241,2479,1,1643
637,7093,4,0
769,3527,8,2484
493,2773,7,473
192,1893,8,2897
358,2930,4,0
494,422,8,1930
293,3991,7,226
413,4593,6,704
143,4626,6,1084
526,3196,7,1019
504,893,5,0
254,5692,6,623
297,7515,2,1480
710,1002,1,2415
605,4237,8,925
252,1346,1,1804
977,2486,1,819
474,527,6,10
206,2664,5,480
609,6161,8,870
717,269,6,2415
753,579,6,0
187,6754,8,1478
267,4813,10,0
904,835,7,1694
109,1449,6,2800
1041,5852,5,1723
379,896,8,0
564,3493,10,2584
374,2688,8,1761
897,7493,9,0
765,6319,6,2457
1036,6265,9,128
604,2421,9,2652
240,2641,6,1859
264,2560,3,502
305,420,5,445
1089,7821,6,2749
229,5467,3,554
607,3875,5,1641
1040,3235,1,1936
533,2395,6,2943
89,1342,2,1089
419,2521,5,1847
985,1939,6,1787
855,6744,4,1241
211,7781,8,441
713,1418,5,2393
786,7720,3,394
389,421,8,1329
441,3801,10,1611
402,2031,4,1024
754,502,1,1160
1012,7117,10,1941
494,2325,4,0
1063,2528,9,1834
357,2778,6,356
147,7247,10,2695
957,3766,6,2050
574,2607,9,2939
566,6661,3,921
533,1984,10,812
913,1054,2,2664
899,1671,7,1608
534,2752,9,2326
666,7840,6,2314
619,6160,9,1432
157,2782,5,2606
749,1815,10,378
298,4415,6,2811
436,6432,9,1085
520,610,8,2229
915,2335,1,0
102,7774,3,2097
681,1551,1,620
518,2093,1,2846
915,6103,3,1975
521,2797,2,2715
440,534,8,415
407,3697,8,485
386,2082,7,309
185,505,9,871
398,7759,3,700
794,2231,3,2629
564,6369,3,2291
427,4065,9,311
124,3955,7,806
600,4259,10,1477
571,4670,1,1872
1030,786,9,2293
1003,6335,6,898
938,7940,2,2363
275,5247,5,2169
792,4376,7,1078
221,3614,5,2541
997,1540,8,2447
369,1697,5,1949
1014,1075,10,0
319,1907,1,962
843,4898,9,1228
247,1710,10,0
796,1633,3,122
435,6560,1,2327
524,3082,1,760
468,6026,9,1270
509,1530,3,2000
913,5346,6,2261
681,1844,2,1848
762,6629,5,2191
666,1442,3,2431
437,4350,6,555
861,609,1,1784
952,5999,9,2410
176,3919,3,1773
677,2644,7,1471
847,4960,5,2874
516,2259,1,1888
840,2248,1,2391
776,4336,8,1891
625,277,7,714
581,1300,1,2556
545,3402,5,474
698,453,9,1671
720,6300,6,0
1007,9,8,939
723,2503,10,2528
616,3096,3,609
691,3526,1,1388
715,2021,7,1274
913,2328,2,526
737,3845,6,1357
151,7877,2,1380
893,2854,10,2729
183,6209,9,2900
88,1182,2,1762
592,1250,8,2823
416,5370,1,1728
921,5243,5,1746
491,6018,2,5
661,5904,5,0
557,2979,7,489
760,4545,1,0
92,7469,2,533
99,7515,1,1214
497,6639,5,2824
638,2180,1,2092
736,1052,10,949
315,4933,9,1957
525,6112,9,2510
1001,3687,7,168
1072,5051,9,1808
310,4971,6,2158
617,2418,6,848
892,4320,1,2244
131,5327,2,1880
575,1249,9,1467
687,1882,5,2893
166,1267,10,2536
291,3237,6,686
275,5784,7,1087
673,3733,9,2965
436,6683,7,412
95,4297,9,2767
438,2383,9,621
579,4714,10,405
194,6947,6,720
979,6587,3,198
1067,1813,9,2309
844,5126,6,845
1033,535,6,1529
807,6294,1,870
530,1106,3,771
337,1680,10,1904
317,243,1,141
469,5282,5,412
648,4127,1,1017
825,4460,8,2596
494,6155,7,380
209,4554,2,319
1027,5529,8,1784
204,6746,3,65
185,816,5,2748
586,3398,1,2638
583,4551,10,2021
785,4906,3,1023
255,6654,4,1830
656,2653,10,1007
426,5864,10,1306
944,3174,3,1864
699,5092,9,2804
107,6265,1,2622
641,2001,4,712
410,4484,8,0
296,7401,10,0
625,3515,10,448
712,66,10,223
169,1346,5,3
165,6448,1,362
143,1323,3,1997
119,1688,9,651
649,3133,2,2891
280,1715,7,0
1039,5590,7,730
127,2898,10,1905
436,439,8,1454
590,709,3,1722
151,6056,3,1767
699,1824,3,2229
742,2257,3,1331
15,1980,7,2994
911,7521,10,2627
8,2100,2,0
720,2032,3,149
216,5412,1,941
860,7683,5,0
772,203,7,0
342,5251,4,0
1039,5980,5,623
695,7822,9,904
861,998,5,1282
219,5848,5,2884
859,131,9,509
592,7143,7,21
328,1873,6,0
833,6202,4,2617
133,6043,5,602
663,617,8,1189
736,7587,2,2319
55,6623,8,1719
1070,7296,1,1677
812,1084,1,791
1013,5569,7,2646
96,5660,8,734
1076,2733,9,1311
371,2170,6,264
139,2351,4,1216
662,4749,8,2624
526,4591,9,1877
37,7298,1,348
924,7045,3,0
1067,2770,5,2921
174,1613,6,2722
605,7569,8,0
1073,2417,5,1680
637,7501,3,2074
62,6509,3,923
724,2088,3,692
754,2779,1,1616
947,1421,3,653
368,3874,7,1544
332,5847,7,947
545,5328,1,985
328,6649,8,1374
687,6571,3,1480
897,6066,1,1439
1,2010,1,0
119,3889,9,2156
197,4023,8,123
556,1660,8,372
356,4583,2,1829
949,4290,4,698
590,6433,5,0
502,5834,3,1952
14,468,1,2156
15,4775,6,1421
1056,6986,1,1678
871,4354,1,2659
205,6747,4,1872
864,3018,4,2432
908,1178,9,1371
838,5944,10,2196
503,7436,3,1656
809,3933,8,1206
87,1644,6,1799
539,5944,7,850
34,2613,10,1397
1051,6590,2,2039
516,7951,5,2171
318,5122,10,1013
834,6148,8,2338
124,4988,1,2270
1016,7324,5,2005
128,1717,1,2302
143,2797,6,0
507,1471,2,1434
749,6583,4,2145
788,1834,4,535
6,7645,6,1333
400,4020,2,1187
153,1522,1,881
232,3464,2,1796
683,4659,1,2288
518,2208,1,2230
620,4296,5,1801
811,5109,10,753
485,1847,7,601
144,7250,5,309
809,3676,1,1530
252,7399,7,0
512,4225,8,1148
349,2368,7,62
894,517,7,2239
747,5538,10,0
739,5584,5,0
659,7373,3,1556
832,5119,3,288
910,2821,2,1511
674,335,7,1837
787,1342,6,2863
832,6286,10,300
295,1239,9,0
984,6987,5,1684
172,6404,7,2507
58,3331,2,411
675,777,9,1388
338,6742,1,1583
1000,791,7,2306
858,1818,9,877
1015,1338,4,1408
1025,5717,10,1172
1077,1166,5,2561
63,5179,2,2789
400,4062,9,1256
598,5268,4,570
412,3881,4,2738
334,2380,2,1273
285,7489,6,370
996,5008,4,471
361,960,4,1927
24,3095,3,2973
163,3153,9,649
855,4802,7,2091
209,5274,3,0
21,6471,9,645
653,484,7,2449
846,6706,6,745
896,465,9,2254
515,69,4,1561
258,611,10,1165
179,4580,9,1069
1041,2437,1,96
717,1644,8,2276
598,6158,1,2618
57,2459,6,172
935,5216,6,968
609,3095,8,1840
228,347,1,1080
962,549,8,2020
523,1384,2,0
174,294,4,781
1044,4848,8,1818
725,1920,9,1706
1017,7696,3,278
459,7420,4,2658
450,4706,3,407
347,5632,2,559
1065,2900,3,333
37,3331,10,0
657,983,5,230
1062,4181,2,0
456,2041,6,397
822,7029,5,1591
675,721,7,126
634,4900,6,1815
992,3346,3,2731
274,5566,4,2926
236,2056,4,1748
487,2552,4,319
783,886,3,2891
1009,6073,5,0
968,3780,10,967
715,2670,6,102
1047,6048,5,2057
366,2265,4,602
411,5600,6,2883
867,3447,5,617
608,623,3,2159
110,7529,9,2602
1054,5467,10,2610
569,3795,5,766
987,3542,3,1968
321,2428,10,1632
842,5616,8,1840
472,6848,4,576
605,2325,6,930
992,2233,9,0
407,5103,4,313
949,6664,8,947
900,4305,6,2696
52,3853,4,1574
771,983,4,2835
18,5843,6,1267
609,2368,5,1556
2,7885,5,2172
147,5083,5,815
481,7159,3,0
1049,7874,3,2230
627,2505,9,462
196,3079,5,0
621,5719,7,0
345,997,7,725
710,5308,6,2047
786,6306,1,846
877,3684,9,757
1089,4436,7,984
321,2371,5,0
449,1838,6,615
1001,4200,3,792
59,3943,3,2849
322,3378,9,1594
932,935,2,1133
1040,6408,4,0
392,7805,1,2062
369,4334,6,166
541,3995,2,2553
892,2761,9,1548
204,4555,9,438
651,5353,1,2352
442,4126,6,1545
246,3429,3,2997
463,6101,3,2798
310,5639,1,2912
855,3943,6,1923
223,441,3,1474
541,2717,4,216
465,3715,1,1587
340,6106,7,0
376,2182,10,2277
522,730,2,866
147,2357,7,2622
1046,1017,2,0
1070,1883,9,2233
464,3428,6,594
28,446,3,0
294,7469,7,629
424,3220,4,2134
797,7710,6,1412
214,5125,3,0
936,6389,9,2774
1011,6086,10,1825
827,7601,9,1535
788,3144,3,2193
422,2627,4,2449
324,6925,10,0
341,7537,4,2791
132,6846,4,2095
532,3023,7,1739
331,2617,3,1623
262,2126,2,1267
250,6068,7,0
892,2896,3,2357
563,3929,7,1079
154,2353,8,2233
699,5437,8,2379
717,563,1,2855
238,7215,9,419
23,1745,9,2559
995,5532,4,350
910,7400,6,2425
430,5145,9,1052
78,3598,1,2763
650,2139,7,2591
899,5354,2,2778
968,4862,1,1590
533,3903,10,2617
250,983,5,2827
921,7801,4,329
499,5540,7,2629
20,953,3,1137
661,2893,7,2968
844,1075,1,1182
992,784,8,1745
347,1638,6,0
1050,6141,5,2974
682,2259,7,0
567,5797,4,1133
709,2655,5,1908
862,134,8,863
477,174,4,639
157,6676,4,1068
583,2745,4,2494
374,2950,4,1794
609,2365,5,2791
545,1008,8,605
155,405,5,2098
737,2789,1,927
668,6594,7,1279
554,1074,8,1669
291,6647,6,2152
565,1849,5,131
611,3658,4,1765
598,2130,4,2464
907,185,8,1557
390,7195,9,957
544,1530,10,0
430,1158,6,1339
108,5939,5,2310
110,304,2,1947
541,7276,3,1466
458,1888,6,2599
14,6785,8,1121
113,3743,4,913
752,7969,7,2847
644,2573,3,1343
256,4544,2,0
645,6655,9,274
878,7745,2,2983
1047,1999,1,1367
676,4201,7,2899
788,1187,3,2914
562,5714,5,2478
672,5029,6,0
479,4654,9,1839
530,4728,1,958
633,749,3,2012
142,334,1,201
216,2798,2,2585
403,247,10,249
121,2862,3,172
199,811,7,649
64,2992,7,1360
695,1946,8,2397
653,1021,1,589
777,3543,6,2543
700,7365,4,0
306,6968,4,435
910,2451,7,568
362,6125,1,2404
487,334,6,1713
902,652,5,2485
795,5269,10,2958
701,6217,10,1904
845,7424,10,1427
875,1189,5,0
827,1389,10,2533
563,2100,9,2301
1064,2325,2,969
814,4046,6,0
895,1291,1,482
268,3066,8,2910
870,1300,8,2536
789,6146,7,235
1035,1347,10,687
1009,1743,6,298
340,5940,7,0
953,3094,3,245
278,3368,3,1707
1035,5605,10,553
245,3217,3,2098
243,1681,2,1504
364,52,2,2849
34,3551,8,495
581,1100,7,2875
191,1257,5,0
373,7565,10,2801
721,5651,7,2339
682,5139,7,2339
84,1878,10,2396
945,3887,2,202
180,2828,8,660
160,2693,5,1739
120,1664,1,1545
914,882,10,33
601,7647,6,1794
757,1251,2,1912
