order_id,order_date_id,customer_id,product_id,warehouse_id,quantity_ordered,unit_price,order_status
161631,937,1972,2176,8,389,58.72,SHIPPED
161632,29,1249,699,9,117,34.91,OPEN
161633,816,1991,7183,6,138,11.15,PARTIALLY_SHIPPED
161634,369,1679,3110,5,304,28.95,SHIPPED
161635,311,2047,1643,5,154,39.17,SHIPPED
161636,84,3472,6081,4,80,47.43,OPEN
161637,473,2097,4948,10,394,10.29,SHIPPED
161638,153,1382,1233,9,202,15.85,OPEN
161639,168,2585,2714,10,46,28.14,SHIPPED
161640,189,1967,7058,9,38,42.53,OPEN
161641,93,2323,5394,9,349,11.91,PARTIALLY_SHIPPED
161642,923,2119,4588,4,143,40.9,OPEN
161643,853,412,6209,9,484,5.73,SHIPPED
161644,875,3871,7848,10,335,31.86,SHIPPED
161645,179,690,4235,9,246,30.9,CANCELLED
161646,23,3842,2495,9,432,48.32,PARTIALLY_SHIPPED
161647,831,416,759,3,39,67.81,SHIPPED
161648,740,1887,27,4,295,7.94,OPEN
161649,344,479,7473,3,106,42.83,OPEN
161650,510,1641,3168,7,439,35.76,OPEN
161651,788,3348,5458,6,310,32.58,PARTIALLY_SHIPPED
161652,878,3975,7837,7,88,11.45,OPEN
161653,363,3963,5220,1,347,38.56,OPEN
161654,810,3015,5114,6,304,37.99,OPEN
161655,699,684,7636,4,205,26.51,PARTIALLY_SHIPPED
161656,396,2315,1537,10,114,20.31,SHIPPED
161657,969,1080,2551,8,69,21.96,SHIPPED
161658,121,1811,5393,7,220,8.56,OPEN
161659,565,436,537,5,113,12.89,PARTIALLY_SHIPPED
161660,803,3929,6217,10,55,37.8,PARTIALLY_SHIPPED
161661,478,3053,7624,1,2,5.72,SHIPPED
161662,574,1647,3086,8,488,48.73,SHIPPED
161663,726,3032,94,5,139,24.16,PARTIALLY_SHIPPED
161664,35,3217,3943,8,482,42.52,SHIPPED
161665,1083,3677,2090,4,392,3.65,OPEN
161666,641,53,3254,1,205,44.3,PARTIALLY_SHIPPED
161667,424,723,2554,4,472,50.93,OPEN
161668,597,1369,1651,4,244,24.34,CANCELLED
161669,472,1094,3935,2,429,11.59,SHIPPED
161670,329,648,7985,4,333,34.68,SHIPPED
161671,937,520,7030,8,466,31.21,SHIPPED
161672,706,3628,3594,1,405,35.91,PARTIALLY_SHIPPED
161673,159,1735,6371,2,429,45.78,OPEN
161674,894,2935,4075,10,209,3.3,SHIPPED
161675,806,3960,3482,2,183,44.58,OPEN
161676,714,929,2923,7,414,46.16,SHIPPED
161677,669,3296,7590,9,66,43.22,OPEN
161678,585,1516,5794,3,422,5.71,SHIPPED
161679,108,692,7787,5,188,17.23,OPEN
161680,477,3498,1677,9,277,37.37,OPEN
161681,913,1547,2042,9,321,37.76,OPEN
161682,886,872,4153,9,342,30.89,OPEN
161683,9,1216,4091,9,291,48.75,SHIPPED
161684,819,961,4709,9,347,41.39,SHIPPED
161685,1019,3385,2438,2,429,12.43,SHIPPED
161686,944,2768,412,9,285,47.46,PARTIALLY_SHIPPED
161687,153,797,2790,8,236,36.9,CANCELLED
161688,50,1546,7449,8,86,16.9,PARTIALLY_SHIPPED
161689,167,2991,4301,5,33,50.24,CANCELLED
161690,945,3225,2548,6,268,20.11,OPEN
161691,897,581,2731,2,33,22.44,OPEN
161692,547,3656,3987,10,241,28.96,OPEN
161693,367,1819,1143,10,371,36.02,PARTIALLY_SHIPPED
161694,334,2418,3020,7,269,33.94,OPEN
161695,793,3279,5293,3,70,42.19,CANCELLED
161696,279,3607,2066,6,246,37.54,OPEN
161697,686,2451,6189,1,141,18.81,PARTIALLY_SHIPPED
161698,237,1296,2641,6,171,47.87,OPEN
161699,660,217,7015,4,66,9.41,PARTIALLY_SHIPPED
161700,748,2635,1576,1,231,12.18,PARTIALLY_SHIPPED
161701,168,2708,6172,6,156,4.22,OPEN
161702,321,923,7050,1,328,14.96,SHIPPED
161703,756,777,2457,3,68,44.0,OPEN
161704,1021,1059,4895,9,350,13.8,SHIPPED
161705,347,265,3221,6,383,35.66,SHIPPED
161706,195,3651,3844,5,219,38.22,OPEN
161707,503,1655,6010,7,181,37.55,SHIPPED
161708,1006,1388,473,1,179,23.8,SHIPPED
161709,453,1407,1928,3,479,13.29,SHIPPED
161710,832,3634,6277,2,270,44.29,OPEN
161711,55,1873,341,7,423,16.23,OPEN
161712,796,1553,6859,4,64,22.8,OPEN
161713,951,1289,2573,2,324,7.84,SHIPPED
161714,265,562,811,4,216,48.39,OPEN
161715,296,3839,2858,9,440,4.21,OPEN
161716,629,346,5040,9,403,25.32,OPEN
161717,315,210,3770,6,360,57.01,OPEN
161718,832,1522,7434,2,13,21.38,OPEN
161719,371,876,7009,2,205,1.46,PARTIALLY_SHIPPED
161720,952,1764,7946,1,430,11.71,OPEN
161721,740,2557,4468,8,411,30.35,OPEN
161722,499,1460,2452,7,176,17.16,OPEN
161723,642,130,4115,10,124,21.98,OPEN
161724,895,3583,3971,6,347,2.12,OPEN
161725,781,2606,1092,5,113,56.19,OPEN
161726,199,976,4369,9,135,38.59,SHIPPED
161727,952,547,7834,9,179,38.71,PARTIALLY_SHIPPED
161728,7,599,4304,4,277,1.7,PARTIALLY_SHIPPED
161729,866,877,2453,10,260,13.74,SHIPPED
161730,574,1068,3110,8,236,16.48,PARTIALLY_SHIPPED
161731,1006,435,206,4,96,29.66,OPEN
161732,1076,1229,3826,4,304,39.84,PARTIALLY_SHIPPED
161733,847,3938,2509,7,41,42.89,SHIPPED
161734,782,3774,4103,2,6,33.49,SHIPPED
161735,619,3535,5561,1,176,43.99,OPEN
161736,99,1212,3523,2,462,29.8,PARTIALLY_SHIPPED
161737,681,1787,822,8,243,23.48,SHIPPED
161738,25,2233,5612,6,107,15.55,OPEN
161739,167,3217,5185,10,380,15.06,OPEN
161740,170,3095,4289,8,153,43.2,SHIPPED
161741,926,2892,6116,4,83,39.3,PARTIALLY_SHIPPED
161742,971,1043,5734,3,111,34.9,OPEN
161743,187,3338,4464,1,123,49.97,OPEN
161744,480,1317,1174,9,52,5.52,SHIPPED
161745,633,3732,7123,6,473,44.08,SHIPPED
161746,357,869,1809,10,50,8.21,SHIPPED
161747,655,3471,829,6,355,56.61,SHIPPED
161748,182,2124,6939,6,214,63.4,OPEN
161749,596,839,3715,7,180,35.12,PARTIALLY_SHIPPED
161750,697,1553,7773,5,47,44.92,OPEN
161751,89,1348,2794,3,368,37.1,SHIPPED
161752,586,2447,2396,1,255,60.82,OPEN
161753,915,2770,1568,5,377,22.47,SHIPPED
161754,527,310,2313,8,47,15.07,PARTIALLY_SHIPPED
161755,378,2562,1202,6,4,37.61,SHIPPED
161756,665,1556,2945,9,118,7.69,PARTIALLY_SHIPPED
161757,1076,107,7357,3,99,52.45,OPEN
161758,602,2718,2511,2,493,34.87,OPEN
161759,1054,1926,994,7,109,15.79,SHIPPED
161760,756,3765,6797,8,444,42.03,OPEN
161761,646,330,151,2,457,8.27,PARTIALLY_SHIPPED
161762,46,2404,3587,10,94,0.89,OPEN
161763,960,324,135,6,436,14.13,SHIPPED
161764,746,328,2336,6,180,18.3,OPEN
161765,183,736,4650,10,332,41.18,OPEN
161766,319,1389,7169,3,367,44.15,OPEN
161767,383,1005,5336,8,195,15.42,OPEN
161768,871,3561,447,7,210,22.53,PARTIALLY_SHIPPED
161769,818,3303,1479,3,5,20.49,SHIPPED
161770,439,1170,279,10,444,2.21,SHIPPED
161771,689,72,2202,9,108,60.06,PARTIALLY_SHIPPED
161772,691,431,5466,9,216,20.85,OPEN
161773,387,3059,3948,6,201,20.63,PARTIALLY_SHIPPED
161774,260,2502,4802,6,179,34.78,PARTIALLY_SHIPPED
161775,610,2451,6391,6,218,30.58,SHIPPED
161776,129,2131,1146,3,338,25.11,OPEN
161777,483,3161,7411,1,288,44.24,OPEN
161778,526,2652,4817,3,331,33.77,SHIPPED
161779,393,2555,3149,8,331,4.54,OPEN
161780,915,47,3431,7,28,31.21,OPEN
161781,60,688,5183,10,387,20.51,OPEN
161782,392,1479,358,5,311,67.95,OPEN
161783,336,2464,6823,5,385,58.68,PARTIALLY_SHIPPED
161784,397,2070,7882,4,298,2.75,PARTIALLY_SHIPPED
161785,881,2639,689,1,168,57.31,OPEN
161786,419,3876,1382,6,227,13.89,OPEN
161787,203,1425,977,4,117,3.01,OPEN
161788,185,2895,2459,5,22,27.49,SHIPPED
161789,726,3593,7336,6,150,15.36,OPEN
161790,257,2654,97,7,170,44.43,SHIPPED
161791,364,1979,7875,3,287,38.05,PARTIALLY_SHIPPED
161792,458,1894,7295,5,182,20.68,SHIPPED
161793,905,4,5567,9,30,44.17,SHIPPED
161794,832,478,6446,2,69,18.09,OPEN
161795,596,1286,7256,3,251,31.99,SHIPPED
161796,934,2653,182,1,125,32.8,OPEN
161797,210,3432,1946,9,492,22.71,PARTIALLY_SHIPPED
161798,740,1866,3202,5,90,52.04,OPEN
161799,402,862,1178,3,190,5.72,OPEN
161800,506,1934,6238,6,462,52.46,OPEN
161801,448,263,7161,4,18,40.36,SHIPPED
161802,279,2568,7202,5,130,34.69,PARTIALLY_SHIPPED
161803,447,3549,1058,1,277,5.15,OPEN
161804,435,2351,3593,6,258,21.75,SHIPPED
161805,634,2894,2299,9,27,21.48,OPEN
161806,233,3635,7657,10,378,60.71,PARTIALLY_SHIPPED
161807,569,29,6622,9,425,27.77,OPEN
161808,918,2166,6604,1,200,30.62,SHIPPED
161809,438,309,7272,9,32,34.11,PARTIALLY_SHIPPED
161810,848,3362,2164,9,150,30.16,OPEN
161811,796,1093,7086,6,43,8.83,OPEN
161812,405,933,201,1,269,49.31,SHIPPED
161813,276,3155,7583,1,390,5.67,SHIPPED
161814,293,1806,5669,4,258,11.18,PARTIALLY_SHIPPED
161815,273,1395,2890,9,448,2.62,OPEN
161816,655,3531,56,9,396,22.94,SHIPPED
161817,78,3928,4381,8,158,27.1,SHIPPED
161818,896,366,359,2,395,16.41,PARTIALLY_SHIPPED
161819,766,2084,7086,5,321,21.89,SHIPPED
161820,661,1813,4152,10,209,30.35,CANCELLED
161821,467,1938,6738,7,462,8.63,PARTIALLY_SHIPPED
161822,91,2555,3354,5,207,32.3,SHIPPED
161823,241,25,1444,9,497,28.13,SHIPPED
161824,281,3813,2494,6,341,47.17,SHIPPED
161825,705,1608,6200,2,484,40.7,OPEN
161826,702,175,3837,7,357,28.11,SHIPPED
161827,814,3138,3628,9,127,11.02,SHIPPED
161828,1055,215,6928,2,409,4.57,OPEN
161829,1046,728,3465,6,56,15.84,OPEN
161830,1074,3285,332,10,175,54.97,OPEN
161831,811,964,7119,1,249,12.3,PARTIALLY_SHIPPED
161832,1060,3816,3321,10,216,27.07,SHIPPED
161833,548,1452,2562,2,398,50.73,OPEN
161834,1034,856,6990,4,211,11.04,SHIPPED
161835,367,2826,4676,2,252,41.96,SHIPPED
161836,166,2209,6401,3,483,14.8,CANCELLED
161837,42,2388,5234,5,447,40.19,SHIPPED
161838,243,1753,569,10,397,23.42,OPEN
161839,217,2081,7151,6,431,35.26,PARTIALLY_SHIPPED
161840,631,829,7895,9,366,21.03,SHIPPED
161841,901,1046,7777,4,297,47.81,SHIPPED
161842,66,1915,5120,4,480,1.14,OPEN
161843,526,352,1541,9,304,44.45,CANCELLED
161844,105,877,3527,6,391,50.77,PARTIALLY_SHIPPED
161845,29,2890,254,1,280,37.55,SHIPPED
161846,839,1380,3587,8,21,19.92,OPEN
161847,387,3968,5207,7,132,4.39,SHIPPED
161848,826,3515,6618,4,136,11.33,PARTIALLY_SHIPPED
161849,8,3143,4923,3,269,2.54,OPEN
161850,297,498,1684,4,369,27.25,SHIPPED
161851,997,2146,4954,3,207,14.07,OPEN
161852,970,230,4997,3,377,8.23,PARTIALLY_SHIPPED
161853,56,1788,6721,6,353,10.29,SHIPPED
161854,688,230,2296,2,70,9.35,SHIPPED
161855,173,1286,6735,4,277,14.51,SHIPPED
161856,807,903,2889,7,172,41.45,PARTIALLY_SHIPPED
161857,567,1204,177,8,379,22.33,SHIPPED
161858,536,308,6999,7,314,9.88,SHIPPED
161859,823,1691,3011,9,388,44.99,OPEN
161860,121,1566,1123,3,299,6.82,SHIPPED
161861,959,1100,1372,7,491,27.49,OPEN
161862,909,3184,6949,9,240,58.77,OPEN
161863,998,201,3884,1,266,8.73,SHIPPED
161864,539,2661,649,8,446,36.58,PARTIALLY_SHIPPED
161865,599,966,3072,1,53,37.27,SHIPPED
161866,1006,1479,3179,4,426,24.15,OPEN
161867,888,2422,881,3,187,67.91,CANCELLED
161868,65,771,5652,1,310,30.06,OPEN
161869,744,1298,4012,7,1,45.46,OPEN
161870,374,933,4,8,449,37.56,PARTIALLY_SHIPPED
161871,275,376,6344,1,199,48.19,CANCELLED
161872,741,1124,5359,8,319,39.68,OPEN
161873,555,970,4315,10,137,41.41,SHIPPED
161874,1008,2412,1338,2,311,13.83,CANCELLED
161875,277,3831,753,7,32,7.25,OPEN
161876,631,3503,95,2,451,16.19,OPEN
161877,342,1907,5167,2,39,8.41,OPEN
161878,969,3220,1984,3,429,25.12,PARTIALLY_SHIPPED
161879,566,2194,7645,1,251,15.63,CANCELLED
161880,233,3741,7906,8,436,34.26,SHIPPED
161881,107,412,4220,6,277,42.67,OPEN
161882,1048,469,805,6,50,3.67,CANCELLED
161883,352,3055,4601,2,354,50.87,SHIPPED
161884,312,2140,4075,2,247,54.07,OPEN
161885,925,1841,3885,6,131,52.46,OPEN
161886,890,2279,3679,5,304,56.8,SHIPPED
161887,899,1879,6220,3,5,32.86,PARTIALLY_SHIPPED
161888,899,3854,812,9,319,8.93,SHIPPED
161889,859,24,7026,8,131,51.28,PARTIALLY_SHIPPED
161890,1058,420,3316,5,350,5.74,OPEN
161891,1026,1188,1715,9,419,21.92,OPEN
161892,292,2748,5772,10,202,4.17,PARTIALLY_SHIPPED
161893,27,3550,6520,6,20,60.07,PARTIALLY_SHIPPED
161894,905,2354,5388,1,28,1.29,OPEN
161895,845,2564,1154,2,343,18.97,SHIPPED
161896,267,1707,665,4,165,1.05,PARTIALLY_SHIPPED
161897,223,2562,7256,3,10,44.53,OPEN
161898,724,2214,6943,7,436,51.17,SHIPPED
161899,143,2484,6831,4,319,44.46,OPEN
161900,1004,335,2764,2,340,45.45,SHIPPED
161901,241,3745,4203,5,471,10.79,OPEN
161902,31,3598,923,5,197,44.69,SHIPPED
161903,1096,3985,6251,6,183,56.65,SHIPPED
161904,854,2131,7123,10,86,6.08,OPEN
161905,1057,1328,3675,2,13,9.93,SHIPPED
161906,240,956,6255,2,429,10.38,OPEN
161907,369,2435,7659,5,426,31.72,OPEN
161908,976,1476,6421,4,179,43.36,OPEN
161909,749,1065,6037,3,353,6.38,CANCELLED
161910,16,2594,1754,6,422,38.95,OPEN
161911,837,1767,7168,3,107,48.87,OPEN
161912,174,3601,7452,4,496,50.48,SHIPPED
161913,510,2172,5538,8,42,8.94,PARTIALLY_SHIPPED
161914,756,3079,2451,2,408,53.07,SHIPPED
161915,445,2755,6306,3,313,34.28,CANCELLED
161916,963,3629,3136,7,433,28.59,OPEN
161917,1081,1837,3609,9,184,40.24,OPEN
161918,567,3195,769,7,399,1.46,SHIPPED
161919,751,2579,6737,10,112,40.2,OPEN
161920,213,2722,7239,4,314,68.71,PARTIALLY_SHIPPED
161921,402,818,4449,9,158,44.8,OPEN
161922,847,2868,1928,4,260,69.96,OPEN
161923,571,1036,2012,9,158,3.86,OPEN
161924,669,2667,3689,2,176,8.58,PARTIALLY_SHIPPED
161925,716,1543,5658,6,500,53.61,OPEN
161926,561,3469,4588,7,220,36.57,OPEN
161927,269,416,7946,1,22,41.43,OPEN
161928,78,1853,5363,9,115,4.09,OPEN
161929,533,1964,2728,2,479,31.72,PARTIALLY_SHIPPED
161930,658,2579,4899,10,186,11.8,SHIPPED
161931,756,3934,5689,6,36,37.88,OPEN
161932,23,2721,7431,2,294,55.23,PARTIALLY_SHIPPED
161933,281,1366,3427,9,112,29.5,SHIPPED
161934,438,3136,2764,8,282,10.75,CANCELLED
161935,601,2146,2868,6,379,27.59,OPEN
161936,938,1521,1605,1,78,15.59,SHIPPED
161937,653,3002,4501,2,354,22.75,OPEN
161938,568,3896,4319,6,404,47.26,SHIPPED
161939,1096,3534,969,4,121,28.13,OPEN
161940,966,2970,2482,2,366,60.69,OPEN
161941,624,2570,7210,1,375,14.78,SHIPPED
161942,356,3737,3222,10,362,17.08,PARTIALLY_SHIPPED
161943,719,2252,7031,7,486,4.38,SHIPPED
161944,616,3369,1394,5,22,26.63,CANCELLED
161945,882,1499,2770,10,327,35.95,PARTIALLY_SHIPPED
161946,247,2401,554,3,131,52.98,OPEN
161947,259,1276,6150,8,192,41.57,OPEN
161948,891,3752,1904,10,132,4.49,OPEN
161949,596,2047,3681,5,419,12.59,CANCELLED
161950,1073,2762,3732,9,445,38.16,SHIPPED
161951,577,1445,5691,9,378,7.24,SHIPPED
161952,36,1539,7297,6,499,57.83,OPEN
161953,225,2462,7103,10,280,47.39,SHIPPED
161954,136,752,7597,9,271,26.72,PARTIALLY_SHIPPED
161955,843,1507,4123,7,138,4.4,SHIPPED
161956,265,3075,4557,6,246,58.27,OPEN
161957,407,232,2156,6,127,9.77,SHIPPED
161958,322,942,6746,5,281,46.21,PARTIALLY_SHIPPED
161959,507,1667,7619,8,14,46.3,OPEN
161960,275,703,463,8,288,54.19,OPEN
161961,957,3024,6626,7,190,25.32,OPEN
161962,507,1028,4891,8,20,20.83,OPEN
161963,338,2918,7381,1,469,3.94,CANCELLED
161964,1065,1744,2890,8,361,57.55,SHIPPED
161965,670,2154,7923,4,298,50.91,OPEN
161966,474,114,1915,1,22,11.96,SHIPPED
161967,115,280,5372,4,85,24.76,SHIPPED
161968,15,3487,802,7,383,44.59,OPEN
161969,1008,834,5957,4,141,2.32,PARTIALLY_SHIPPED
161970,31,3403,6327,9,183,6.96,SHIPPED
161971,185,829,3155,5,78,40.13,SHIPPED
161972,92,1974,1160,6,413,29.07,OPEN
161973,898,198,7455,5,325,2.01,SHIPPED
161974,517,2473,2678,2,45,52.2,OPEN
161975,743,815,6420,1,93,13.85,CANCELLED
161976,163,883,2269,5,92,54.71,CANCELLED
161977,743,3004,6683,4,186,4.23,OPEN
161978,35,514,4795,7,163,45.47,PARTIALLY_SHIPPED
161979,532,2417,856,6,380,4.51,CANCELLED
161980,341,3592,1685,6,178,40.77,SHIPPED
161981,933,1888,5881,5,190,16.98,SHIPPED
161982,80,3404,2226,4,383,37.91,SHIPPED
161983,321,214,6348,8,38,30.73,OPEN
161984,71,521,1367,7,65,52.46,OPEN
161985,744,15,4991,1,273,3.61,OPEN
161986,356,1908,3416,5,422,2.03,SHIPPED
161987,546,784,1819,3,205,20.79,CANCELLED
161988,320,1289,3211,9,375,9.41,SHIPPED
161989,53,1918,6252,1,388,14.69,OPEN
161990,999,1624,5417,8,336,49.93,PARTIALLY_SHIPPED
161991,1036,2856,1212,2,389,16.74,OPEN
161992,1053,3845,239,2,264,46.64,OPEN
161993,22,1469,1339,7,192,19.19,PARTIALLY_SHIPPED
161994,668,1740,2558,6,262,35.55,SHIPPED
161995,739,3030,800,4,63,61.85,OPEN
161996,3,1461,5808,7,61,21.87,OPEN
161997,369,1642,7015,7,492,29.72,PARTIALLY_SHIPPED
161998,790,1434,1764,9,26,66.1,OPEN
161999,760,1631,5336,3,184,35.78,OPEN
162000,895,2816,258,9,358,37.87,SHIPPED
162001,406,2711,3704,7,477,11.73,OPEN
162002,83,724,1042,3,217,50.81,SHIPPED
162003,601,74,2674,3,203,24.45,OPEN
162004,890,54,5354,1,32,47.79,PARTIALLY_SHIPPED
162005,613,1699,4516,7,456,4.9,SHIPPED
162006,830,653,1211,5,83,15.03,OPEN
162007,397,1236,6448,2,262,6.09,SHIPPED
162008,232,2634,4263,6,407,8.18,OPEN
162009,224,3158,7767,3,156,4.5,CANCELLED
162010,811,474,7051,9,319,22.75,OPEN
162011,95,2058,7511,5,206,18.83,OPEN
162012,952,2733,5002,9,192,19.66,SHIPPED
162013,954,3048,6149,6,363,9.96,PARTIALLY_SHIPPED
162014,533,1423,2616,1,114,21.88,PARTIALLY_SHIPPED
162015,822,3357,1055,6,240,37.42,CANCELLED
162016,918,701,6147,3,332,40.45,OPEN
162017,778,1858,2675,1,216,19.96,OPEN
162018,90,1354,5117,8,121,21.38,OPEN
162019,129,1941,458,6,362,50.77,PARTIALLY_SHIPPED
162020,470,2543,7568,10,259,44.29,PARTIALLY_SHIPPED
162021,317,693,5077,7,241,46.41,SHIPPED
162022,56,3427,2535,4,475,11.56,OPEN
162023,395,2381,1677,7,41,48.51,OPEN
162024,369,3346,1779,4,97,28.47,OPEN
162025,24,693,872,2,145,27.7,OPEN
162026,119,2581,3417,6,252,18.27,PARTIALLY_SHIPPED
162027,1006,1748,7367,8,88,50.49,OPEN
162028,974,3992,3595,4,269,50.49,OPEN
162029,707,809,4658,9,332,15.43,OPEN
162030,548,2722,2707,3,407,61.23,OPEN
162031,659,3649,1337,5,408,47.25,PARTIALLY_SHIPPED
162032,797,2640,2086,5,233,29.32,SHIPPED
162033,593,2304,4717,1,45,20.13,OPEN
162034,112,106,5207,5,201,13.11,OPEN
162035,239,1375,1444,2,10,53.7,PARTIALLY_SHIPPED
162036,489,1048,4568,1,131,12.02,SHIPPED
162037,822,1361,5218,1,325,28.6,PARTIALLY_SHIPPED
162038,649,701,2888,10,33,4.07,SHIPPED
162039,213,2644,7177,7,427,4.96,OPEN
162040,287,1911,471,6,461,52.4,PARTIALLY_SHIPPED
162041,391,3003,509,4,259,50.74,SHIPPED
162042,76,3010,1275,3,344,32.87,PARTIALLY_SHIPPED
162043,250,3143,1334,4,20,43.56,OPEN
162044,642,6,843,9,281,38.31,OPEN
162045,284,457,4020,3,124,9.2,SHIPPED
162046,75,844,5617,3,314,16.43,OPEN
162047,309,595,7203,6,14,35.3,OPEN
162048,38,2855,5108,7,133,18.17,PARTIALLY_SHIPPED
162049,6,426,6231,2,349,18.39,OPEN
162050,753,144,1105,2,368,1.13,OPEN
162051,520,1210,6717,1,457,49.49,OPEN
162052,466,215,2934,10,460,41.42,OPEN
162053,17,1813,1467,10,43,25.8,OPEN
162054,553,2704,7613,6,296,42.65,PARTIALLY_SHIPPED
162055,699,2829,1695,8,106,14.26,PARTIALLY_SHIPPED
162056,445,390,6268,8,496,8.49,PARTIALLY_SHIPPED
162057,63,3638,7400,6,49,16.41,OPEN
162058,280,1877,3402,10,282,5.96,CANCELLED
162059,831,2391,762,6,231,53.24,SHIPPED
162060,1020,696,966,4,480,54.91,PARTIALLY_SHIPPED
162061,261,886,1934,10,470,64.31,PARTIALLY_SHIPPED
162062,1064,142,6298,9,95,5.93,CANCELLED
162063,799,234,6773,5,411,16.92,SHIPPED
162064,688,1835,7118,5,40,31.43,SHIPPED
162065,458,3356,6015,9,269,35.75,OPEN
162066,65,2079,6846,9,181,33.2,SHIPPED
162067,541,2354,68,5,363,2.9,OPEN
162068,1030,189,5980,10,326,40.65,SHIPPED
162069,880,1466,3849,2,205,43.54,SHIPPED
162070,260,3380,3552,6,365,11.44,SHIPPED
162071,44,1643,4550,8,137,4.84,SHIPPED
162072,532,436,2058,10,27,39.28,CANCELLED
162073,361,3731,3123,6,352,46.98,OPEN
162074,953,2593,2701,9,337,47.94,SHIPPED
162075,948,2269,2812,7,108,33.34,SHIPPED
162076,720,1259,4547,6,227,3.63,OPEN
162077,32,423,1681,7,44,51.03,PARTIALLY_SHIPPED
162078,731,1809,2395,10,15,11.26,OPEN
162079,1070,3334,6569,2,353,57.07,SHIPPED
162080,787,1003,1826,10,370,15.87,OPEN
162081,408,1168,4419,5,475,45.84,PARTIALLY_SHIPPED
162082,764,64,6739,4,71,31.32,PARTIALLY_SHIPPED
162083,743,1988,7722,10,59,6.97,OPEN
162084,516,1253,6207,5,459,43.85,SHIPPED
162085,1060,2738,7171,5,297,49.27,SHIPPED
162086,611,1507,434,4,106,2.93,OPEN
162087,599,3621,7275,2,150,43.05,PARTIALLY_SHIPPED
162088,140,1545,5850,8,239,12.72,SHIPPED
162089,347,2290,3044,2,420,18.26,SHIPPED
162090,571,2366,7801,7,306,45.02,OPEN
162091,868,2205,3648,4,25,30.03,OPEN
162092,35,3392,3355,8,61,27.7,SHIPPED
162093,56,289,6566,3,92,24.27,PARTIALLY_SHIPPED
162094,40,2594,4448,10,457,5.2,OPEN
162095,531,64,6913,5,393,52.6,SHIPPED
162096,348,322,3734,9,358,10.52,PARTIALLY_SHIPPED
162097,531,481,7982,5,290,7.09,SHIPPED
162098,13,990,3447,3,345,11.84,OPEN
162099,408,492,1371,2,366,50.64,OPEN
162100,74,3047,482,2,483,24.56,SHIPPED
162101,276,3486,7734,4,57,37.59,PARTIALLY_SHIPPED
162102,305,1263,107,10,322,49.01,OPEN
162103,500,1351,4135,3,490,22.13,OPEN
162104,77,804,2863,4,319,7.66,CANCELLED
162105,925,1066,7570,4,334,13.04,SHIPPED
162106,1068,721,3756,4,121,33.35,SHIPPED
162107,1060,2864,2304,1,80,1.44,PARTIALLY_SHIPPED
162108,592,3350,3894,5,180,32.44,OPEN
162109,1063,2100,554,5,11,47.67,OPEN
162110,400,2227,6086,4,227,45.0,PARTIALLY_SHIPPED
162111,401,227,3034,2,192,3.53,SHIPPED
162112,994,3796,1235,6,90,45.73,SHIPPED
162113,134,2192,4306,10,150,37.25,PARTIALLY_SHIPPED
162114,958,3608,1042,8,62,34.68,PARTIALLY_SHIPPED
162115,663,339,3114,5,292,58.47,SHIPPED
162116,580,769,153,8,280,9.74,OPEN
162117,786,1827,5357,8,483,38.22,SHIPPED
162118,881,3096,3063,3,415,31.05,SHIPPED
162119,344,360,7967,2,439,32.75,PARTIALLY_SHIPPED
162120,603,1654,5402,9,57,0.98,SHIPPED
162121,1024,1834,5427,3,160,64.81,PARTIALLY_SHIPPED
162122,671,3833,6229,5,419,58.56,OPEN
162123,999,2159,6364,7,102,29.36,PARTIALLY_SHIPPED
162124,519,82,4995,7,47,12.15,SHIPPED
162125,756,171,1484,9,270,1.69,SHIPPED
162126,462,3545,2921,3,183,34.88,OPEN
162127,244,2509,5640,1,399,32.83,SHIPPED
162128,920,3187,1606,3,197,44.28,OPEN
162129,511,2744,845,6,470,28.97,PARTIALLY_SHIPPED
162130,443,3312,1043,10,320,45.47,SHIPPED
162131,1050,1014,6510,2,418,38.65,PARTIALLY_SHIPPED
162132,445,1483,1294,1,288,12.29,SHIPPED
162133,520,89,4411,3,363,24.74,PARTIALLY_SHIPPED
162134,642,2613,5861,2,205,25.75,SHIPPED
162135,486,2911,195,8,408,33.59,OPEN
162136,34,197,733,5,92,1.29,PARTIALLY_SHIPPED
162137,1030,2992,7743,5,283,5.39,SHIPPED
162138,203,1671,5201,5,76,34.87,SHIPPED
162139,551,1299,7497,6,300,32.9,OPEN
162140,995,2514,3793,9,404,64.2,SHIPPED
162141,188,952,3181,10,72,25.86,OPEN
162142,762,2718,805,2,34,9.27,PARTIALLY_SHIPPED
162143,638,1873,1650,5,474,35.28,OPEN
162144,1070,1331,7847,4,288,47.08,PARTIALLY_SHIPPED
162145,639,1359,3796,2,371,9.16,OPEN
162146,1009,2345,4499,5,66,55.21,OPEN
162147,809,987,7027,7,44,35.99,PARTIALLY_SHIPPED
162148,312,1696,5151,3,286,21.66,SHIPPED
162149,315,1714,1570,2,224,51.68,SHIPPED
162150,463,316,6894,7,327,41.87,SHIPPED
162151,797,3939,7341,3,44,47.24,OPEN
162152,644,3178,6246,6,30,31.76,CANCELLED
162153,819,888,2961,6,324,22.82,OPEN
162154,497,2051,2628,2,95,19.2,SHIPPED
162155,150,103,7080,10,453,28.89,OPEN
162156,606,1633,7261,6,317,11.84,PARTIALLY_SHIPPED
